id,source,type,prompt,response,lang,orig_id,fp
dlg_5e6ab667ab734da2c2e7f2bb18db891d,train.csv,dialogue,"ఒక సంవత్సరం క్రితం, నా జీవితంలోని ప్రేమ నన్ను విడిచిపెట్టి, వెనక్కి తిరిగి చూడలేదు. ఆ సమయంలో మా అబ్బాయికి రెండు నెలల వయస్సు మరియు అది నా హృదయాన్ని కదిలించింది. నేను ఆమెను చాలా మిస్ అవుతున్నాను మరియు అంత హృదయవిదారకంగా ఉండలేకపోతున్నాను.","మీ కొడుకును ఎవరు చూసుకుంటారు, మీ గుండెపోటును అధిగమించడంలో ముఖ్యమైన భాగం. మీరు మీ కొడుకుకు సహేతుకమైన కస్టడీ నిబంధనలను విధించినట్లయితే, మీ కొడుకు తల్లి అతని జీవితం నుండి అదృశ్యమైనప్పుడు లేదా తల్లి అతనితో ఏమీ చేయకూడదనుకుంటే దాని నుండి ఉపశమనం పొందడం చాలా సులభం",te,,a937207db2d0dee167c99fa4bc2b7d03
dlg_799f7d702a94043e6dbc43eb3e5833d0,train.csv,dialogue,నేను చిన్నతనం నుండి ఉత్పన్నమయ్యే తీవ్రమైన పరిత్యాగ సమస్యలతో బాధపడుతున్నట్లు నేను భావిస్తున్నాను. నేను ఆనందానికి అర్హుడిని కాదని నన్ను నేను ఒప్పించుకుంటాను మరియు నేను ఏదో తప్పు చేస్తున్నానని ఎప్పుడూ భయపడుతున్నాను. నేను నా మనస్సులో చిన్న చిన్న దృశ్యాలను సృష్టించినట్లు అనిపిస్తుంది మరియు నేను వాటిని నమ్మడం ప్రారంభించాను.,"మీరు సహాయం కోసం చేరుతున్నందుకు నేను సంతోషిస్తున్నాను. దుర్వినియోగం, నిర్లక్ష్యం లేదా ఇతర రకాల గాయం అనుభవించిన వ్యక్తులకు మీరు ఎదుర్కొంటున్నది సర్వసాధారణం. ప్రజలు గాయాన్ని అనుభవించినప్పుడు వారు అవమానకరమైన అనుభూతిని పెంచుకుంటారు మరియు స్వీయ విమర్శనాత్మకంగా మారడం ప్రారంభిస్తారు. థెరపీ ఈ ఆలోచనలు మరియు పరిత్యాగం యొక్క భావాలను నియంత్రించడంలో సహాయపడుతుంది కాబట్టి అవి అంతగా ఉండవు. ప్రతికూల స్వీయ చర్చ చాలా అలసిపోతుంది. మీరు ఇప్పటికే స్వీయ-అవగాహన మరియు సహాయం కోరడం ద్వారా వైద్యం ప్రక్రియను ప్రారంభిస్తున్నారు. శుభాకాంక్షలు కత్రినా వైట్‌హెడ్ MA LPCC",te,,ecc1122ecf706cc44b26edce22c5c55a
dlg_a7675dc7e4a61d6875e98c539f4beade,train.csv,dialogue,"నాకు ముగ్గురు తోబుట్టువులు. మా అమ్మ వారిని ప్రేమిస్తుంది మరియు నన్ను కాదు. ఆమె ఎప్పుడూ నన్ను అరుస్తూ ఉంటుంది, కానీ నా తోబుట్టువుల విషయానికి వస్తే, ఆమె వారితో మాట్లాడుతుంది. నేను ఎప్పుడూ నా గదిలో ఏడుస్తూ ఉంటాను.","ఆమె కోపంగా లేనప్పుడు మీరు ఎప్పుడైనా ఆమెతో దీని గురించి మాట్లాడటానికి ప్రయత్నించారా? ఆమె నిన్ను ప్రేమించడం లేదని మీరు చెప్పడం నేను వింటున్నప్పుడు, దీనికి చాలా ఇతర అంశాలు ఉండవచ్చు. ఆమె మీకు (ఆమె కోపంగా లేనప్పుడు) ఎంతగా అర్థం చేసుకుంటుందో మీరు ఎప్పుడైనా చెప్పారా?",te,,ded71d620585bf256dc98a0aad7bb7bb
dlg_cb43cf27f76f1d2e13822eba00dab5f2,train.csv,dialogue,"నేను నా భావాలతో మరియు నాతో కొన్ని విషయాలను అనుభవిస్తున్నాను. నేను నిద్రపోవడం లేదు మరియు నేను ఎలా పనికిరానివాడిని మరియు నేను ఇక్కడ ఎలా ఉండకూడదు అనే దాని గురించి ఆలోచించడం తప్ప ఏమీ చేయను. నేను ఎప్పుడూ ఆత్మహత్యకు ప్రయత్నించలేదు లేదా ఆలోచించలేదు. నేను ఎప్పటినుంచో నా సమస్యలను పరిష్కరించుకోవాలనుకుంటున్నాను, కానీ నేను దానిని ఎప్పటికీ పరిష్కరించుకోను. నేను అందరికీ విలువ లేనివాడిని అనే నా భావాన్ని ఎలా మార్చుకోగలను?","నిరాశ మరియు పనికిరాని ఫీలింగ్ ఉన్నవారికి థెరపీ అవసరం. డిప్రెషన్ మరియు ఆత్మగౌరవానికి సంబంధించిన సమస్యలకు సంబంధించిన ఆందోళనలను ఎదుర్కొంటున్న వారితో నేను పని చేస్తున్నప్పుడు. CBT పద్ధతులతో నా క్లయింట్‌కు మార్గనిర్దేశం చేయడం ద్వారా డిప్రెషన్ స్థాయిని తగ్గించడానికి మరియు ఆత్మగౌరవాన్ని బలోపేతం చేయడంలో సహాయం చేయడానికి నేను సాధారణంగా నా క్లయింట్‌తో కలిసి పని చేస్తాను. మీ ఆలోచనా విధానం మీ నమ్మక వ్యవస్థను ఎలా ప్రభావితం చేస్తుందో మరియు మీ నమ్మకాలు మీ చర్యలు మరియు మీ ప్రవర్తనల ఫలితాలను ఎలా ప్రభావితం చేస్తాయనే దాని గురించి మెరుగైన అవగాహనను పొందడంలో CBT సహాయపడుతుంది. ఈ ప్రక్రియ అంత సులభం కాదు, కానీ మన జీవితంలో జరిగే వాటిపై మనకు ఎల్లప్పుడూ నియంత్రణ ఉండదని ఒక వ్యక్తికి బోధించడంలో ఇది సహాయపడుతుంది, అయితే మనం ఎలా అర్థం చేసుకోవాలి, అనుభూతి చెందాలి మరియు ప్రవర్తించవచ్చు. డిప్రెషన్, యాంగ్జయిటీ, టాక్సిక్ రిలేషన్స్, స్ట్రెస్, ఆత్మగౌరవం, కోడెపెండెన్సీ మొదలైన వాటితో వ్యవహరించే వ్యక్తులకు CBT మంచిది.",te,,a8a36564cf00b673b04782b84b6840a5
dlg_68ce66964b44ace0809afd1c68ad2a3b,train.csv,dialogue,"నేను రిలేషన్‌షిప్‌లో ఎక్కువగా అడుగుతున్నందున అతను వెనక్కి తగ్గడం ప్రారంభించాడని అతను నాకు చెప్పాడు. నేను విషయాలను పరిష్కరించడానికి ఎంత ఎక్కువ ప్రయత్నించానో, అది మరింత దిగజారింది. నేను మమ్మల్ని మళ్లీ బాగు చేయాలనుకుంటున్నాను, కానీ ఎలా చేయాలో నాకు తెలియదు.",మీరు మీ బాయ్‌ఫ్రెండ్‌ని నేరుగా ఈ ప్రశ్న అడిగారా?ఇది మంచి ప్రశ్న మరియు మీలో ప్రతి ఒక్కరు మరొకరి నుండి ఏమి ఆశిస్తున్నారు అనేదానిపై అవసరమైన స్పష్టమైన చర్చను ప్రారంభించవచ్చు.,te,,7b45d63a601685d6523aa8c40c794a4b
dlg_602e0824a384a3d06e9ab855911b347a,train.csv,dialogue,"నేను నిరాశకు గురయ్యానని నా భర్తకు చెప్పడానికి ప్రయత్నించాను, మరియు అతను నన్ను పట్టించుకోలేదు. అతను ""మీరు ఎల్లప్పుడూ విచారంగా లేదా నిరాశకు గురవుతారు."" మరియు అతను తన ఫోన్ తీసుకొని నన్ను పట్టించుకోలేదు. నేను, ""దయచేసి అతిశయోక్తి చేయవద్దు, అది నిజం కాదు."" మరియు అతను, ""ఏమైనా పసికందు. మీరు విచారంగా ఉండాలనుకుంటున్నారు."" అతను నన్ను తీవ్రంగా పరిగణిస్తాడు కాబట్టి నేను అతనిని ఎలా సంప్రదించగలను?","ఇది చాలా కష్టం. డిప్రెషన్ అంటే ఏమిటో స్వయంగా అనుభవించకుండా ఎవరైనా అర్థం చేసుకోవడం కష్టం. దురదృష్టవశాత్తూ డిప్రెషన్ లేని వ్యక్తులు కొన్నిసార్లు దీనిని మన గురించి జాలిపడుతున్నట్లు లేదా చుట్టూ తిరుగుతున్నట్లు పొరబడతారు, ఇది డిప్రెషన్ అంటే అస్సలు కాదు. కొన్నిసార్లు నేను ఇష్టపడే వ్యక్తి బాధిస్తున్నాడని మరియు ఏమి చేయాలో వారికి తెలియదని అంగీకరించడం కంటే కుటుంబ సభ్యులు దానిని ఎంపికగా చూడటం సులభం అని నేను అనుకుంటున్నాను. అతను సుముఖంగా ఉంటే, మీ ప్రాంతంలో NAMI లేదా DBSA వంటి డిప్రెషన్ సపోర్ట్ గ్రూప్ ఉందా అని నేను ఆశ్చర్యపోతున్నాను, అక్కడ అతను డిప్రెషన్‌తో బాధపడుతున్న ఇతరుల నుండి మరియు వారి కుటుంబాల నుండి వినవచ్చు. కాకపోతే, మీరందరూ కలిసి నో కిడ్డింగ్ మీ టూ లేదా కాల్ మీ క్రేజీ వంటి డాక్యుమెంటరీని చూడవచ్చా అని నేను ఆశ్చర్యపోతున్నాను. కాకపోతే, నేను కొన్నిసార్లు డిప్రెషన్‌పై కొంత సమాచారాన్ని ఇవ్వమని మరియు టేబుల్‌పై లేదా ఇంటి చుట్టూ ఉన్న కరపత్రం లేదా హ్యాండ్‌అవుట్ వంటి కుటుంబాలు ఎలా సహాయపడగలవని నేను కొన్నిసార్లు ప్రజలను ప్రోత్సహించాను. మేము ఆసక్తిని కలిగి ఉంటాము మరియు టేబుల్‌పై కనిపించే వాటిని చదవడానికి ఇష్టపడతాము. మీకు శుభాకాంక్షలు!",te,,ec8958894745ce439e66afce1964b29f
dlg_951ee9b92642f8dd8456427c6ae30bef,train.csv,dialogue,"నాకు మేజర్ డిప్రెషన్, తీవ్రమైన, PTSD, యాంగ్జయిటీ డిజార్డర్ మరియు పర్సనాలిటీ డిజార్డర్ ఉన్నాయి. నా డాక్టర్‌తో నాకు అపాయింట్‌మెంట్ ఉంది. నేను చాలా కలత చెందాను, మరియు ఆ ప్రత్యేకమైన డ్రగ్ గురించి అతనితో పంచుకున్నాను.","మీ డాక్టర్ మీ మనోరోగ వైద్యుడికి చెప్పవలసి ఉంటుంది - ప్రత్యేకించి మీ డాక్టర్ మీ భద్రత గురించి ఆందోళన చెందుతుంటే. మీరు ఏమి జరుగుతుందో మీ ప్రాథమిక సంరక్షణా వైద్యుడికి చెప్పడం ఖచ్చితంగా మంచి విషయమే. అతనితో మాట్లాడటం కష్టమని నాకు తెలుసు. ఆ సంభాషణ చేయడం ద్వారా, మీరు మీ ఆరోగ్యానికి ఉత్తమంగా సహాయపడటానికి మీ ప్రాథమిక సంరక్షణా వైద్యుడు మరియు మీ మనోరోగ వైద్యుడు కలిసి పని చేయడంలో సహాయం చేస్తున్నారు.",te,,af78b863c4e8c688e61469c8a8cf187e
dlg_9e89bfbf602c35ad5328abb16678f23e,train.csv,dialogue,"నేను స్త్రీని, నేను సెక్స్ చేయడానికి భయపడుతున్నాను. నేను అనుభవం లేని కారణంగా నా భాగస్వామిని నిరాశపరుస్తానని భయపడుతున్నాను. నేను వర్జిన్‌ని కానని అతను భావిస్తున్నాడని నేను అనుకుంటున్నాను. అతను నా నగ్న శరీరంతో నిరాశ చెందుతాడేమోనని నేను కూడా భయపడుతున్నాను. నేను సెక్స్ చేయడానికి భయపడుతున్నాను కాబట్టి నా భాగస్వామి నా గురించి భిన్నంగా ఆలోచించడం నాకు ఇష్టం లేదు.","మీరు మంచం వెలుపల కనెక్ట్ అయినట్లు భావించే వారితో గొప్ప సెక్స్ అనుభవం ఉంటుంది. మీ భాగస్వామితో మాట్లాడేటప్పుడు మీరు సుఖంగా ఉండవలసిన విషయం ఇది. ఏమైనప్పటికీ మంచానికి వెళ్లే ముందు సంబంధం బలంగా ఉండాలి. ప్రేమ ఉంటే, అతను మీ భయాలను అర్థం చేసుకుంటాడు మరియు దానిని గొప్ప అనుభవంగా మారుస్తాడు.",te,,ed1c5d7f7e702df1de801a65bec3b6fe
dlg_de8fe29deb7a4ceb96a80875526441fc,train.csv,dialogue,వ్యక్తులను చుట్టూ ఉంచడానికి నేను వ్యభిచారం చేయాలని భావిస్తున్నాను? ఇది నా మాజీ ప్రియుడిచే రేప్ చేయబడిన తర్వాత ప్రారంభమైంది.,"మీరు అనుభవించిన గాయాన్ని పరిష్కరించడానికి మీరు వృత్తిపరమైన సేవలను కోరాలని నేను సిఫార్సు చేస్తున్నాను. EMDR గాయం చికిత్సలో చాలా ప్రభావవంతమైనదిగా నిరూపించబడింది. అదనంగా, మరింత స్థిరమైన మద్దతు నెట్‌వర్క్‌ను కనుగొనడానికి మద్దతు సమూహం సహాయకరంగా ఉండవచ్చు. అత్యాచారం లేదా సెక్స్/ప్రేమ వ్యసనానికి గురైన వారి కోసం సహాయక బృందం www.sa.org సముచితంగా ఉంటుంది. ఏ సమూహం మీతో ఎక్కువగా ప్రతిధ్వనిస్తుందో అది చాలా సహాయకారిగా ఉంటుంది. మీకు ఏవైనా అదనపు ప్రశ్నలు లేదా ఆందోళనలు ఉంటే, దయచేసి సంకోచించకండి.",te,,df116dad40d61d76ec701ca4fcc5dcf1
faq_962cc773385c,mental_health.csv,faq,ఇతర స్థానిక సేవలను కనుగొనడానికి నేను ఎక్కడికి వెళ్లగలను?,మీ కమ్యూనిటీలో మానసిక ఆరోగ్య చికిత్సను కనుగొనడంలో మీకు సహాయం చేయడానికి ఉపయోగించే వనరులు పుష్కలంగా ఉన్నాయి. ఈ వనరులు సరైన చికిత్సకుడిని కనుగొనడంలో మీకు సహాయపడతాయి మరియు ఆచరణీయమైన చికిత్సా ఎంపికలు మరియు చికిత్స ప్రక్రియను బాగా అర్థం చేసుకోవడానికి మిమ్మల్ని అనుమతిస్తుంది.,te,,3b7cb848f34ed90de79d14a3f0fbd7ad
dlg_06c8917b4d42d37708bad5b850e1b28b,train.csv,dialogue,"నేను విడిపోయిన తర్వాత పెళ్లి చేసుకునేందుకు ప్రయత్నిస్తున్నాను. మా విడిపోవడానికి ముందు, అతను చాలా అబద్ధాలు చెప్పాడు మరియు నాకు ఇచ్చిన ప్రతి వాగ్దానాన్ని ఉల్లంఘించాడు. అతను మోసం చేసినట్లు నేను అనుకోను. గత నెల, నేను అతనితో మహిళలు ఏమి పని చేస్తారని అడిగాను, కాబట్టి అతను నాకు చెప్పాడు. నిన్న, అతను మర్చిపోయాడని చెప్పిన ఒక అమ్మాయి గురించి నాకు తెలిసింది. నేను కలత చెందాలా?","మీ సమాధానానికి ప్రతిస్పందనగా. అవును ఎందుకంటే అతను మీకు ముఖ్యమని తెలిసిన మీ సరిహద్దును బద్దలు కొట్టాడు. అడగవలసిన ప్రశ్న ఏమిటంటే, మీ భావాలు మరియు భావోద్వేగాలకు సంబంధించి మీ భర్త ప్రవర్తనలు మెరుగ్గా మారకుండా మీరు అతనితో ముందుకు వెళ్లగలరా?",te,,a248f382e0438cc1638994b5ce520877
dlg_5d398a01504f03488a7592ce40885193,train.csv,dialogue,"ఆమెను వేధించే తండ్రి మరియు అతని భార్య పెంచింది. 30 సంవత్సరాల క్రితం నేను నా రేపిస్ట్‌ని కాల్చి చంపాను మరియు లూసియానాలో దోషిగా నిర్ధారించబడ్డాను. నేను నా కుమార్తె సంరక్షణను కోల్పోయాను మరియు 5 సంవత్సరాలు శిక్ష అనుభవించాను. నేను విడుదలైనప్పుడు, ఆమెకు 5 సంవత్సరాలు మరియు నన్ను గుర్తుపట్టలేదు. లూసియానాకు తిరిగి వెళ్లడానికి ఆమెను టెక్సాస్‌లో విడిచిపెట్టి, సందర్శన తర్వాత ఆమె సందర్శనను విడిచిపెట్టడం వల్ల చాలా విచారకరమైన జ్ఞాపకాలు వచ్చాయి. అది ఆమెకు గుర్తులేదు. నేను చేస్తాను. సంవత్సరాలుగా, మేము దగ్గరి తల్లి కుమార్తె సంబంధాన్ని పెంచుకున్నామని నేను అనుకున్నాను. అనేక సందర్భాల్లో కానీ ముఖ్యంగా గత సంవత్సరం సందేహించడానికి ఆమె నాకు మంచి కారణం ఇచ్చింది. నేను ఆమెతో మాటలతో క్రూరంగా ప్రవర్తించాను మరియు అతనిని దత్తత కోసం ఇచ్చిన సంవత్సరాల తర్వాత నేను కలుసుకున్న నా కుమారుడితో. గత రాత్రి, నేను ప్రపంచంపై కోపంగా ఉన్నాను మరియు దేవునికి భయపడుతున్నాను. నేను తాగి, మెయింటెనెన్స్ వర్కర్‌ని 4 నెలలుగా తన పనిని చేయనందుకు దూషించాను. ఇప్పుడు నేను దాని కోసం అపరాధభావంతో ఉండటమే కాకుండా ఇప్పుడు తొలగించబడతాననే భయంతో ఉన్నాను. సహాయం.","తల్లితండ్రులు మీ పట్ల దుర్భాషలాడా లేదా హింసాత్మకంగా ప్రవర్తించారా? మీరు జీవితంలో మొదటి నుంచీ మీ సంబంధాలలో మానసికంగా బాధపడ్డారని అనిపిస్తుంది. మీరు సంబంధాలలో అందించే వాటిలో మితంగా ఉండటానికి ప్రయత్నించడం ఒక విషయం. మీరు జీవించిన వాటిలో చాలా తీవ్రమైనవి, బాధితురాలిగా లేదా నేరస్థునిగా. మీరు ఊహించినట్లయితే, సంరక్షకుడితో క్షమాపణ చెప్పాలని మీరు ఊహించినట్లయితే, అతనితో చాలా తక్కువగా మాట్లాడవచ్చు. మీరు అతనిని తిట్టడంపై మీ అపరాధాన్ని చురుకుగా పరిష్కరిస్తారు మరియు అతని ప్రతీకారానికి భయపడతారు.",te,,7cb1033d391ed3bb822309d59274395a
dlg_d82c048fa1c3db293db9267f1a7b35ca,train.csv,dialogue,"మీకు సరైన చికిత్సకుడు ఉన్నారని మీకు ఎలా తెలుసు? చికిత్స నుండి నాకు అవసరమైన వాటిని నాకు అందించడానికి నా థెరపిస్ట్‌కు ""శిక్షణ"" ఎలా ఇవ్వాలో నాకు ఎలా తెలుసు?",మీరు ఆ వ్యక్తితో సురక్షితంగా భావిస్తే మీకు సరైన చికిత్సకుడు ఉన్నారు. భద్రత అనేది మీరు ఎవరో మరియు మీరు చెప్పేది విలువైనదిగా భావించడం. సరైన చికిత్సకుడు 'మీరు తప్పక పాటించాల్సిన అన్ని తెలిసిన వ్యక్తి' కాదు. అతను లేదా ఆమె మీ స్వీయ ఆవిష్కరణలో భాగస్వామిగా మిమ్మల్ని గౌరవించే నైపుణ్యం కలిగిన వ్యక్తి. సరైన చికిత్సకుడు కూడా దయగలవాడే,te,,2cfd5d906b897532136e5fa22e846659
dlg_a12eabadddc2f9d7a923f2dff4acc1cd,train.csv,dialogue,నేను ఇప్పటివరకు రెండు థెరపీ సెషన్‌లకు వెళ్ళాను మరియు ఇప్పటికీ నేను నడిచిన ప్రతిసారీ నేను భయాందోళనలకు గురవుతున్నాను. ఇది సాధారణమా? నేను ఇంకా ఇలాగే ఉండాలా?,"కౌన్సెలింగ్ ప్రయోజనకరంగా ఉండటానికి సాధారణంగా అవసరమైన చాలా వివరంగా మీ జీవితం గురించి ఎవరితోనైనా మాట్లాడటం అసౌకర్యంగా ఉంటుంది. మీరు ఇప్పటికే కౌన్సెలింగ్‌కు వెళ్తున్నారు కాబట్టి, ఒత్తిడిని కలిగించే పెద్ద, మొదటి అడుగు వేసినందుకు అభినందనలు. ఇప్పుడు మీరు మీ థెరపిస్ట్‌తో కొంచెం సుఖంగా ఉండడం ప్రారంభించారని ఆశిస్తున్నాము. ఈ పెద్ద ""గదిలో ఏనుగు""ని సంబోధించడం మరియు దీని గురించి మీ చికిత్సకుడితో మాట్లాడడం సహాయకరంగా ఉంటుంది. ప్రజలు కౌన్సెలింగ్‌కి వచ్చినప్పుడు సుఖంగా ఉండటానికి నేను నా వంతు కృషి చేస్తాను, కానీ మనం ఎంత కష్టపడినా, కొన్నిసార్లు అలవాటు చేసుకోవడం కొంచెం కష్టమే. శుభవార్త ఏమిటంటే, మీరు దానిని ఎంత ఎక్కువగా ఉంచుకుంటే, అది మరింత ""సాధారణం"" అవుతుంది.",te,,0e1cb2c9aa41a1909e03ab335d29894c
dlg_07f5b44c7b294c5a579ff180130d9198,train.csv,dialogue,"నేను చెప్పిన తర్వాత, వారు నాపై అరిచారు.","మీకు ఇలా జరిగిందని చదివినందుకు చింతిస్తున్నాను. మీ కుటుంబం మీకు మద్దతు ఇవ్వకపోతే, ఇది పెద్ద సవాలుగా ఉంటుంది. మీరు ఏదో ఒక విధంగా (ఆర్థికంగా, మొదలైనవి) వారిపై ఆధారపడి ఉన్నారా? ఇది ఈ సమయంలో మీరు చేసే ఎంపికలను ప్రభావితం చేయవచ్చు. మీకు మరియు మీ గుర్తింపును ధృవీకరించే సహాయక సంఘం లేదా వ్యక్తులు మరియు సంస్థలతో మీరు కనెక్ట్ అయ్యారని నిర్ధారించుకోండి. మీరు మీ కుటుంబం నుండి మద్దతు పొందలేకపోతే, అవసరమైతే మీరు వారిపై ఆధారపడవచ్చు. మీ కుటుంబానికి మరింత సమాచారం అవసరమని మీరు భావిస్తే, మీరు వారిని ఎల్లప్పుడూ తగిన వెబ్‌సైట్‌లు మరియు సంస్థలకు సూచించవచ్చు, ఇది సహజమైనది మరియు సాధారణమైనది అని అర్థం చేసుకోవడానికి మరియు LGBTQ+ వ్యక్తుల జీవితంలో ధృవీకరించని వ్యక్తుల యొక్క ప్రతికూల ప్రభావాలను తెలుసుకోవడానికి వారికి సహాయపడుతుంది.",te,,0821ffbfeb17a0e8976fcacaaac0850b
dlg_96ae268404127d3c5676548cffaf8aaa,train.csv,dialogue,"నేను స్కూల్‌కి వెళ్లినప్పుడు, నా స్నేహితులు కూడా అందరూ నన్ను జడ్జ్ చేస్తున్నట్టు అనిపిస్తుంది. ఈ ఆలోచనలు మరియు కొన్నిసార్లు నేను ఆలోచనల యొక్క లోతైన రంధ్రం అని పిలిచే దాని నుండి బయటపడలేనప్పుడు నేను మునిగిపోతాను. ప్రజలందరి కారణంగా నేను మా స్కూల్ డ్యాన్స్‌లకి వెళ్లను. నేను పూర్తిగా ఒంటరిగా ఉన్నప్పుడు కూడా ఈ ఆలోచనలు దూరం కావు. ప్రజలు నన్ను చూడగలరని మరియు నన్ను తీర్పు ఇస్తున్నారని నేను ఇప్పటికీ భావిస్తున్నాను.","ఇక్కడ కొన్ని విషయాలు జరుగుతున్నట్లు అనిపిస్తుంది; మీరు మీ చుట్టూ ఉన్న వ్యక్తులచే తీర్పు ఇవ్వబడినట్లు మరియు మీరు సామాజిక కార్యకలాపాలకు దూరంగా ఉన్నారని మీరు గమనిస్తున్నారు మరియు దీనికి అదనంగా మీరు ఒంటరిగా ఉన్నప్పుడు కూడా మీరు తీర్పు చెప్పబడుతున్నారని అనుచిత ఆలోచనలు కలిగి ఉంటారు. ఈ ఆలోచనలు చాలా బాధ కలిగించేలా ఉన్నాయి మరియు మీకు ఏమి జరుగుతుందో అని మీరు ఆలోచిస్తున్నట్లు అనిపిస్తుంది. చికిత్సకు వచ్చిన చాలా మంది వ్యక్తులు వివిధ రకాల అనుచిత మరియు బాధాకరమైన ఆలోచనలను అనుభవిస్తారు, ఇది తరచుగా వారి ప్రవర్తనను వారు ఇష్టపడని మార్గాల్లో ప్రభావితం చేస్తుంది, అంటే వారిని ఒంటరిగా ఉంచడం వంటివి. చికిత్సలో, మీరు మీ బాధ యొక్క స్వభావంపై అంతర్దృష్టిని పొందగలుగుతారు అలాగే మీరు మీ జీవితం మరియు సంబంధాలలో సంతృప్తి మరియు భద్రతను కలిగి ఉండేలా ఈ బాధను ఎదుర్కోవడానికి మరియు చివరికి తగ్గించడానికి మార్గాలను నేర్చుకోవచ్చు.",te,,66fd3d092f06b0e7b5a0b5c22b3a6417
dlg_768a0be14d6d465adcb2979521b49786,train.csv,dialogue,"నేను డిప్రెషన్‌తో పాటు నెల పొడవునా చాలా తీవ్రమైన మూడ్ స్వింగ్స్‌తో పోరాడుతున్నాను. నేను అద్భుతంగా మరియు శక్తివంతంగా భావించే చోట గరిష్ట స్థాయిలను అనుభవిస్తాను, ఆపై నాకు ఏకాగ్రత, శక్తి లేకపోవడం మరియు సాధారణంగా నా జీవితంపై మరింత చీకటి దృక్పథం ఉన్న చోట తక్కువ స్థాయిలను అనుభవిస్తాను. నేను మరింత సమతుల్య జీవితాన్ని ఎలా జీవించగలను?","మీ ఋతు చక్రం యొక్క హార్మోన్ల మార్పుల కారణంగా మీ హెచ్చు తగ్గులు గురించి మీకు తెలుసు కాబట్టి మీరు ఇప్పటికే సమతుల్య జీవితాన్ని గడుపుతూ ఉండవచ్చు. సాధ్యమైనంత వరకు, మీరు ఆశించిన మానసిక కల్లోలం చుట్టూ కార్యకలాపాలను షెడ్యూల్ చేయండి. ఈ విధంగా మీరు నెలలో తక్కువ ఎనర్జీ సమయంలో బిజీ షెడ్యూల్‌తో మరింత అలసిపోకుండా ఉంటారు. హార్మోన్ల చక్రం సాధారణంగా ఉంటుంది. సహజమైన, హోమియోపతిక్ సప్లిమెంట్లు లేదా ఫార్మా ఔషధాలను తీసుకోవడంపై అభిప్రాయాలు మారుతూ ఉంటాయి, ఇవి మీ చక్రాన్ని ప్రభావితం చేస్తాయి మరియు మీ మానసిక స్థితిని మరింత మెరుగుపరుస్తాయి. కనీసం ఫార్మా మందులకు దుష్ప్రభావాలు ఉన్నాయి. ఈ సమస్యను పరిష్కరించడంలో. మీరు ఎలాంటి వ్యక్తికి అద్దం పట్టే సిస్టమ్‌కు అతుక్కోవడం అంటే ఎవరైనా మీకు ఇచ్చే ప్రత్యేకమైన సమాధానం కంటే ఎక్కువ.",te,,c7c54d3b28669d8dc8a8914b30edf2e8
dlg_75a413602c84a37c88b9cf2a6679a10c,train.csv,dialogue,"నేను ఆడపిల్లగా పుట్టాను, కానీ మగపిల్లవాడిగా ఉండాలనుకుంటున్నాను. నా మతం కారణంగా నేను నా కుటుంబానికి చెప్పలేను. వారు నన్ను అంగీకరించరని నాకు తెలుసు. నేను ఏమి చేయాలి?","అంతిమంగా, మీ సహజ గుర్తింపును అణచివేయడం మీకు వ్యతిరేకంగా పని చేస్తుంది. ఎంత కష్టమైనా, బాధాకరమైనది, భయపెట్టేది అయినా, మీరు ఎవరో మీ కుటుంబానికి చెప్పడం, మీ స్వంత సత్యాన్ని నివారించడానికి ప్రయత్నించడం చివరికి మీకు హాని చేస్తుంది. ఈ సంభాషణను సులభతరం చేయడానికి ఒక మార్గం ఏమిటంటే, మీరు ఆశించిన ఫలితాల కోసం మిమ్మల్ని మీరు సిద్ధం చేసుకోవడం మరియు మీరు దానిని అంగీకరించడం కష్టం. దానిని నిర్వహించగలడు.",te,,7f8677c157268689de1002e8987e3e37
